x_sol,y_sol,x_mer,y_mer,x_ven,y_ven,x_ter,y_ter,x_mar,y_mar
4.02973e-06,4.40853e-05,-0.0282219,-0.3864,-0.463611,-0.590263,0.963599,0.270942,-1.42607,-0.588388
4.01847e-06,4.41194e-05,-0.0181632,-0.387166,-0.457877,-0.594486,0.961913,0.276989,-1.42414,-0.593028
4.00722e-06,4.41533e-05,-0.00809339,-0.387693,-0.452101,-0.598654,0.96019,0.283025,-1.42218,-0.597661
3.99596e-06,4.41871e-05,0.00198142,-0.387983,-0.446285,-0.602768,0.95843,0.28905,-1.42022,-0.602288
3.98472e-06,4.42207e-05,0.012055,-0.388034,-0.440427,-0.606828,0.956632,0.295064,-1.41823,-0.606908
3.97349e-06,4.42542e-05,0.0221212,-0.387848,-0.43453,-0.610832,0.954798,0.301066,-1.41623,-0.611522
3.96226e-06,4.42875e-05,0.0321739,-0.387424,-0.428592,-0.61478,0.952926,0.307057,-1.41422,-0.61613
3.95105e-06,4.43207e-05,0.042207,-0.386764,-0.422616,-0.618672,0.951017,0.313035,-1.41219,-0.620731
3.93986e-06,4.43538e-05,0.0522143,-0.385868,-0.416601,-0.622507,0.949072,0.319002,-1.41015,-0.625325
3.92868e-06,4.43867e-05,0.06219,-0.384738,-0.410548,-0.626285,0.94709,0.324956,-1.40809,-0.629912
3.91752e-06,4.44195e-05,0.072128,-0.383375,-0.404457,-0.630007,0.945071,0.330898,-1.40602,-0.634493
3.90639e-06,4.44521e-05,0.0820224,-0.381781,-0.39833,-0.63367,0.943015,0.336827,-1.40393,-0.639067
3.89528e-06,4.44846e-05,0.0918673,-0.379956,-0.392165,-0.637275,0.940923,0.342742,-1.40183,-0.643634
3.88419e-06,4.45169e-05,0.101657,-0.377903,-0.385965,-0.640822,0.938795,0.348645,-1.39971,-0.648195
3.87313e-06,4.45491e-05,0.111386,-0.375623,-0.37973,-0.64431,0.93663,0.354534,-1.39757,-0.652748
3.86211e-06,4.45812e-05,0.121048,-0.373119,-0.373459,-0.647739,0.934429,0.360409,-1.39542,-0.657295
3.85111e-06,4.46131e-05,0.130639,-0.370394,-0.367154,-0.651108,0.932191,0.36627,-1.39326,-0.661834
3.84015e-06,4.46448e-05,0.140152,-0.367448,-0.360816,-0.654418,0.929918,0.372117,-1.39108,-0.666366
3.82922e-06,4.46765e-05,0.149582,-0.364286,-0.354444,-0.657667,0.927608,0.37795,-1.38889,-0.670891
3.81833e-06,4.47079e-05,0.158924,-0.360909,-0.348039,-0.660855,0.925263,0.383768,-1.38668,-0.675409
3.80748e-06,4.47393e-05,0.168173,-0.35732,-0.341602,-0.663983,0.922882,0.389572,-1.38446,-0.67992
3.79667e-06,4.47705e-05,0.177324,-0.353523,-0.335134,-0.667049,0.920465,0.39536,-1.38222,-0.684424
3.78591e-06,4.48015e-05,0.186372,-0.349521,-0.328635,-0.670053,0.918013,0.401133,-1.37997,-0.68892
3.77519e-06,4.48325e-05,0.195311,-0.345316,-0.322106,-0.672996,0.915525,0.40689,-1.3777,-0.693409
3.76452e-06,4.48632e-05,0.204139,-0.340912,-0.315546,-0.675876,0.913001,0.412632,-1.37542,-0.69789
3.7539e-06,4.48939e-05,0.212849,-0.336312,-0.308958,-0.678694,0.910443,0.418357,-1.37312,-0.702364
3.74332e-06,4.49244e-05,0.221438,-0.331521,-0.30234,-0.681449,0.907849,0.424067,-1.37081,-0.70683
3.73281e-06,4.49547e-05,0.2299,-0.326541,-0.295695,-0.68414,0.90522,0.42976,-1.36848,-0.711289
3.72234e-06,4.4985e-05,0.238233,-0.321376,-0.289022,-0.686768,0.902556,0.435436,-1.36614,-0.715741
3.71194e-06,4.5015e-05,0.246432,-0.31603,-0.282323,-0.689333,0.899857,0.441096,-1.36379,-0.720184
3.70159e-06,4.5045e-05,0.254492,-0.310507,-0.275597,-0.691833,0.897123,0.446739,-1.36142,-0.72462
3.6913e-06,4.50748e-05,0.262411,-0.304811,-0.268846,-0.694269,0.894355,0.452364,-1.35903,-0.729048
3.68107e-06,4.51045e-05,0.270184,-0.298946,-0.262069,-0.69664,0.891552,0.457972,-1.35664,-0.733469
3.67091e-06,4.5134e-05,0.277809,-0.292917,-0.255268,-0.698946,0.888715,0.463562,-1.35422,-0.737881
3.66081e-06,4.51634e-05,0.285281,-0.286726,-0.248444,-0.701187,0.885843,0.469134,-1.35179,-0.742286
3.65078e-06,4.51927e-05,0.292597,-0.280379,-0.241596,-0.703363,0.882937,0.474689,-1.34935,-0.746683
3.64082e-06,4.52218e-05,0.299754,-0.27388,-0.234725,-0.705473,0.879997,0.480224,-1.3469,-0.751071
3.63093e-06,4.52508e-05,0.30675,-0.267233,-0.227833,-0.707517,0.877023,0.485742,-1.34442,-0.755452
3.62111e-06,4.52797e-05,0.313581,-0.260442,-0.220919,-0.709494,0.874016,0.49124,-1.34194,-0.759825
3.61137e-06,4.53084e-05,0.320244,-0.253513,-0.213985,-0.711406,0.870974,0.49672,-1.33944,-0.764189
3.6017e-06,4.5337e-05,0.326738,-0.246448,-0.20703,-0.71325,0.867899,0.50218,-1.33692,-0.768545
3.59211e-06,4.53655e-05,0.333059,-0.239254,-0.200056,-0.715028,0.86479,0.507621,-1.3344,-0.772893
3.5826e-06,4.53938e-05,0.339205,-0.231934,-0.193064,-0.716739,0.861648,0.513043,-1.33185,-0.777233
3.57316e-06,4.5422e-05,0.345174,-0.224493,-0.186053,-0.718382,0.858473,0.518444,-1.3293,-0.781565
3.56381e-06,4.54501e-05,0.350964,-0.216936,-0.179025,-0.719958,0.855265,0.523826,-1.32672,-0.785888
3.55455e-06,4.54781e-05,0.356573,-0.209266,-0.17198,-0.721466,0.852024,0.529188,-1.32414,-0.790202
3.54536e-06,4.55059e-05,0.362,-0.201489,-0.164918,-0.722906,0.848749,0.534529,-1.32154,-0.794509
3.53627e-06,4.55337e-05,0.367241,-0.19361,-0.157841,-0.724277,0.845443,0.539849,-1.31893,-0.798807
3.52726e-06,4.55612e-05,0.372297,-0.185632,-0.15075,-0.725581,0.842103,0.545149,-1.3163,-0.803096
3.51834e-06,4.55887e-05,0.377165,-0.177561,-0.143644,-0.726816,0.838731,0.550427,-1.31366,-0.807376
3.50951e-06,4.56161e-05,0.381843,-0.169401,-0.136524,-0.727983,0.835327,0.555685,-1.311,-0.811648
3.50077e-06,4.56433e-05,0.386332,-0.161156,-0.129392,-0.72908,0.831891,0.560921,-1.30833,-0.815912
3.49213e-06,4.56704e-05,0.390629,-0.152831,-0.122247,-0.730109,0.828422,0.566135,-1.30565,-0.820166
3.48358e-06,4.56974e-05,0.394735,-0.144432,-0.115091,-0.731068,0.824922,0.571328,-1.30295,-0.824412
3.47513e-06,4.57242e-05,0.398646,-0.135961,-0.107923,-0.731958,0.82139,0.576499,-1.30023,-0.828649
3.46678e-06,4.5751e-05,0.402364,-0.127424,-0.100746,-0.732779,0.817826,0.581647,-1.29751,-0.832877
3.45852e-06,4.57776e-05,0.405888,-0.118826,-0.0935589,-0.73353,0.814231,0.586773,-1.29477,-0.837096
3.45036e-06,4.58041e-05,0.409216,-0.110171,-0.086363,-0.734212,0.810604,0.591877,-1.29202,-0.841306
3.44231e-06,4.58306e-05,0.412348,-0.101462,-0.0791589,-0.734823,0.806947,0.596958,-1.28925,-0.845508
3.43436e-06,4.58568e-05,0.415284,-0.092706,-0.0719473,-0.735365,0.803258,0.602015,-1.28647,-0.8497
3.42651e-06,4.5883e-05,0.418024,-0.0839057,-0.0647288,-0.735837,0.799538,0.60705,-1.28367,-0.853883
3.41877e-06,4.59091e-05,0.420568,-0.075066,-0.0575042,-0.736239,0.795788,0.612061,-1.28086,-0.858057
3.41114e-06,4.59351e-05,0.422915,-0.0661911,-0.0502741,-0.73657,0.792007,0.617049,-1.27804,-0.862221
3.40361e-06,4.59609e-05,0.425065,-0.0572854,-0.0430391,-0.736831,0.788195,0.622013,-1.2752,-0.866377
3.39619e-06,4.59867e-05,0.427019,-0.0483533,-0.0358001,-0.737022,0.784354,0.626953,-1.27235,-0.870523
3.38889e-06,4.60123e-05,0.428777,-0.0393989,-0.0285576,-0.737142,0.780482,0.631869,-1.26949,-0.87466
3.38169e-06,4.60378e-05,0.430339,-0.0304265,-0.0213124,-0.737192,0.77658,0.636761,-1.26661,-0.878788
3.37461e-06,4.60632e-05,0.431705,-0.0214402,-0.0140652,-0.737171,0.772648,0.641629,-1.26372,-0.882906
3.36764e-06,4.60886e-05,0.432876,-0.0124443,-0.00681659,-0.737079,0.768687,0.646471,-1.26082,-0.887014
3.36079e-06,4.61138e-05,0.433852,-0.00344267,0.000432647,-0.736917,0.764696,0.651289,-1.2579,-0.891114
3.35405e-06,4.61389e-05,0.434635,0.00556049,0.00768185,-0.736684,0.760676,0.656082,-1.25497,-0.895203
3.34743e-06,4.61639e-05,0.435224,0.0145612,0.0149303,-0.73638,0.756627,0.66085,-1.25203,-0.899283
3.34093e-06,4.61888e-05,0.43562,0.0235555,0.0221773,-0.736006,0.752548,0.665592,-1.24907,-0.903354
3.33454e-06,4.62137e-05,0.435824,0.0325394,0.0294222,-0.735561,0.748441,0.670309,-1.2461,-0.907414
3.32828e-06,4.62384e-05,0.435838,0.0415091,0.0366643,-0.735044,0.744305,0.675,-1.24311,-0.911465
3.32214e-06,4.6263e-05,0.435661,0.0504607,0.0439028,-0.734458,0.74014,0.679665,-1.24011,-0.915507
3.31612e-06,4.62876e-05,0.435296,0.0593905,0.0511371,-0.7338,0.735947,0.684304,-1.2371,-0.919538
3.31023e-06,4.6312e-05,0.434743,0.0682946,0.0583665,-0.733071,0.731726,0.688917,-1.23408,-0.92356
3.30446e-06,4.63363e-05,0.434002,0.0771694,0.0655902,-0.732272,0.727477,0.693504,-1.23104,-0.927572
3.29882e-06,4.63606e-05,0.433077,0.0860113,0.0728076,-0.731402,0.7232,0.698064,-1.22799,-0.931573
3.2933e-06,4.63848e-05,0.431967,0.0948165,0.080018,-0.730461,0.718895,0.702597,-1.22492,-0.935565
3.28791e-06,4.64088e-05,0.430674,0.103582,0.0872206,-0.729449,0.714563,0.707103,-1.22185,-0.939547
3.28265e-06,4.64328e-05,0.4292,0.112303,0.0944147,-0.728367,0.710203,0.711582,-1.21876,-0.943519
3.27752e-06,4.64567e-05,0.427545,0.120977,0.1016,-0.727214,0.705816,0.716034,-1.21565,-0.94748
3.27252e-06,4.64806e-05,0.425712,0.129601,0.108775,-0.725991,0.701403,0.720459,-1.21254,-0.951432
3.26765e-06,4.65043e-05,0.423701,0.138171,0.115939,-0.724697,0.696962,0.724856,-1.20941,-0.955373
3.26292e-06,4.6528e-05,0.421516,0.146684,0.123093,-0.723333,0.692495,0.729225,-1.20627,-0.959304
3.25831e-06,4.65515e-05,0.419156,0.155136,0.130234,-0.721899,0.688001,0.733567,-1.20311,-0.963225
3.25385e-06,4.6575e-05,0.416623,0.163524,0.137363,-0.720394,0.683481,0.73788,-1.19994,-0.967135
3.24951e-06,4.65984e-05,0.413921,0.171846,0.144478,-0.718819,0.678934,0.742165,-1.19676,-0.971035
3.24532e-06,4.66218e-05,0.411049,0.180097,0.151579,-0.717174,0.674362,0.746422,-1.19357,-0.974925
3.24126e-06,4.6645e-05,0.408011,0.188276,0.158666,-0.71546,0.669764,0.75065,-1.19036,-0.978804
3.23734e-06,4.66682e-05,0.404807,0.196378,0.165737,-0.713675,0.66514,0.75485,-1.18714,-0.982673
3.23356e-06,4.66913e-05,0.40144,0.204401,0.172792,-0.711821,0.660491,0.75902,-1.18391,-0.986531
3.22992e-06,4.67143e-05,0.397912,0.212342,0.17983,-0.709897,0.655817,0.763162,-1.18066,-0.990378
3.22641e-06,4.67373e-05,0.394224,0.220197,0.18685,-0.707904,0.651118,0.767275,-1.17741,-0.994215
3.22305e-06,4.67602e-05,0.390379,0.227965,0.193852,-0.705841,0.646394,0.771358,-1.17414,-0.998042
3.21984e-06,4.6783e-05,0.386379,0.235643,0.200835,-0.70371,0.641645,0.775412,-1.17085,-1.00186
3.21676e-06,4.68058e-05,0.382226,0.243226,0.207799,-0.701509,0.636871,0.779436,-1.16756,-1.00566
3.21383e-06,4.68285e-05,0.377921,0.250714,0.214742,-0.69924,0.632074,0.783431,-1.16425,-1.00946
3.21105e-06,4.68511e-05,0.373468,0.258103,0.221664,-0.696902,0.627252,0.787395,-1.16093,-1.01324
3.20841e-06,4.68737e-05,0.368867,0.26539,0.228564,-0.694496,0.622406,0.79133,-1.1576,-1.01701
3.20591e-06,4.68962e-05,0.364123,0.272574,0.235442,-0.692021,0.617537,0.795234,-1.15425,-1.02077
3.20356e-06,4.69186e-05,0.359235,0.279651,0.242297,-0.689479,0.612644,0.799109,-1.15089,-1.02452
3.20136e-06,4.6941e-05,0.354208,0.286619,0.249127,-0.686868,0.607728,0.802952,-1.14752,-1.02826
3.19931e-06,4.69633e-05,0.349043,0.293475,0.255934,-0.68419,0.602788,0.806765,-1.14414,-1.03199
3.19741e-06,4.69855e-05,0.343742,0.300217,0.262715,-0.681445,0.597826,0.810548,-1.14075,-1.03571
3.19566e-06,4.70078e-05,0.338309,0.306844,0.26947,-0.678633,0.592841,0.814299,-1.13734,-1.03942
3.19406e-06,4.70299e-05,0.332744,0.313352,0.276199,-0.675753,0.587833,0.81802,-1.13392,-1.04311
3.19261e-06,4.7052e-05,0.327052,0.319739,0.2829,-0.672807,0.582803,0.821709,-1.13049,-1.0468
3.19131e-06,4.7074e-05,0.321233,0.326003,0.289574,-0.669795,0.577751,0.825367,-1.12705,-1.05047
3.19016e-06,4.7096e-05,0.315291,0.332141,0.296218,-0.666716,0.572677,0.828994,-1.12359,-1.05413
3.18917e-06,4.7118e-05,0.309229,0.338153,0.302834,-0.663571,0.56758,0.832589,-1.12013,-1.05778
3.18833e-06,4.71399e-05,0.303048,0.344035,0.30942,-0.660361,0.562463,0.836153,-1.11665,-1.06142
3.18765e-06,4.71617e-05,0.296751,0.349786,0.315975,-0.657086,0.557324,0.839684,-1.11316,-1.06505
3.18712e-06,4.71835e-05,0.290341,0.355403,0.322498,-0.653745,0.552164,0.843184,-1.10965,-1.06866
3.18674e-06,4.72053e-05,0.28382,0.360884,0.32899,-0.65034,0.546983,0.846652,-1.10614,-1.07227
3.18653e-06,4.7227e-05,0.277191,0.366229,0.335449,-0.64687,0.541781,0.850087,-1.10261,-1.07586
3.18647e-06,4.72487e-05,0.270457,0.371434,0.341875,-0.643336,0.536558,0.853491,-1.09907,-1.07944
3.18657e-06,4.72704e-05,0.26362,0.376498,0.348267,-0.639738,0.531315,0.856862,-1.09552,-1.08301
3.18682e-06,4.7292e-05,0.256683,0.381419,0.354624,-0.636076,0.526052,0.8602,-1.09196,-1.08657
3.18723e-06,4.73135e-05,0.249649,0.386196,0.360947,-0.632351,0.520769,0.863506,-1.08838,-1.09012
3.18781e-06,4.73351e-05,0.24252,0.390826,0.367233,-0.628564,0.515466,0.866779,-1.0848,-1.09365
3.18854e-06,4.73566e-05,0.235299,0.395309,0.373482,-0.624714,0.510144,0.870019,-1.0812,-1.09717
3.18943e-06,4.7378e-05,0.22799,0.399642,0.379695,-0.620801,0.504802,0.873226,-1.07759,-1.10069
3.19049e-06,4.73995e-05,0.220594,0.403823,0.38587,-0.616827,0.499441,0.8764,-1.07397,-1.10419
3.1917e-06,4.74209e-05,0.213114,0.407852,0.392006,-0.612791,0.494062,0.879541,-1.07034,-1.10767
3.19308e-06,4.74422e-05,0.205555,0.411727,0.398103,-0.608695,0.488663,0.882648,-1.0667,-1.11115
3.19462e-06,4.74636e-05,0.197917,0.415446,0.40416,-0.604537,0.483246,0.885722,-1.06304,-1.11461
3.19632e-06,4.74849e-05,0.190204,0.419008,0.410178,-0.600319,0.477811,0.888763,-1.05937,-1.11807
3.19818e-06,4.75062e-05,0.18242,0.422412,0.416154,-0.596042,0.472357,0.891769,-1.0557,-1.12151
3.20021e-06,4.75275e-05,0.174566,0.425655,0.422088,-0.591704,0.466886,0.894742,-1.05201,-1.12493
3.2024e-06,4.75488e-05,0.166647,0.428738,0.427981,-0.587308,0.461397,0.897682,-1.04831,-1.12835
3.20475e-06,4.757e-05,0.158664,0.431659,0.43383,-0.582853,0.455891,0.900587,-1.0446,-1.13175
3.20727e-06,4.75913e-05,0.150622,0.434416,0.439636,-0.578339,0.450367,0.903458,-1.04087,-1.13514
3.20995e-06,4.76125e-05,0.142522,0.437008,0.445399,-0.573768,0.444826,0.906295,-1.03714,-1.13852
3.2128e-06,4.76337e-05,0.134368,0.439434,0.451116,-0.569139,0.439269,0.909098,-1.03339,-1.14189
3.21582e-06,4.76548e-05,0.126163,0.441694,0.456789,-0.564453,0.433695,0.911866,-1.02964,-1.14525
3.219e-06,4.7676e-05,0.11791,0.443786,0.462415,-0.559711,0.428104,0.9146,-1.02587,-1.14859
3.22234e-06,4.76972e-05,0.109613,0.445709,0.467995,-0.554912,0.422497,0.917299,-1.02209,-1.15192
3.22585e-06,4.77183e-05,0.101273,0.447462,0.473529,-0.550058,0.416875,0.919964,-1.0183,-1.15524
3.22953e-06,4.77395e-05,0.0928952,0.449045,0.479014,-0.545148,0.411236,0.922594,-1.0145,-1.15854
3.23338e-06,4.77606e-05,0.0844816,0.450456,0.484452,-0.540184,0.405582,0.925189,-1.01069,-1.16184
3.23739e-06,4.77818e-05,0.0760358,0.451695,0.489841,-0.535166,0.399913,0.927749,-1.00687,-1.16512
3.24157e-06,4.78029e-05,0.0675608,0.45276,0.495181,-0.530093,0.394229,0.930274,-1.00303,-1.16838
3.24591e-06,4.78241e-05,0.0590598,0.453652,0.500471,-0.524968,0.38853,0.932764,-0.999191,-1.17164
3.25043e-06,4.78452e-05,0.0505362,0.45437,0.50571,-0.519789,0.382816,0.935219,-0.995337,-1.17488
3.25511e-06,4.78663e-05,0.0419931,0.454912,0.510899,-0.514559,0.377087,0.937639,-0.991472,-1.17811
3.25996e-06,4.78875e-05,0.0334337,0.455279,0.516037,-0.509276,0.371345,0.940023,-0.987596,-1.18133
3.26498e-06,4.79087e-05,0.0248615,0.455469,0.521122,-0.503943,0.365588,0.942372,-0.983709,-1.18454
3.27016e-06,4.79298e-05,0.0162796,0.455483,0.526155,-0.498558,0.359818,0.944685,-0.979812,-1.18773
3.27551e-06,4.7951e-05,0.00769134,0.45532,0.531135,-0.493123,0.354034,0.946963,-0.975905,-1.19091
3.28104e-06,4.79722e-05,-0.000899887,0.45498,0.536061,-0.487639,0.348237,0.949205,-0.971987,-1.19407
3.28673e-06,4.79934e-05,-0.00949076,0.454462,0.540933,-0.482105,0.342427,0.951411,-0.968059,-1.19723
3.29258e-06,4.80146e-05,-0.0180779,0.453766,0.545751,-0.476523,0.336604,0.953582,-0.96412,-1.20037
3.29861e-06,4.80358e-05,-0.026658,0.452892,0.550514,-0.470893,0.330768,0.955717,-0.960171,-1.2035
3.3048e-06,4.8057e-05,-0.0352275,0.451839,0.555221,-0.465215,0.32492,0.957815,-0.956211,-1.20661
3.31117e-06,4.80783e-05,-0.0437831,0.450608,0.559872,-0.45949,0.319059,0.959878,-0.952241,-1.20971
3.3177e-06,4.80996e-05,-0.0523214,0.449198,0.564466,-0.453719,0.313187,0.961905,-0.948261,-1.2128
3.3244e-06,4.81209e-05,-0.0608389,0.44761,0.569004,-0.447901,0.307302,0.963895,-0.944271,-1.21588
3.33126e-06,4.81422e-05,-0.0693321,0.445843,0.573484,-0.442039,0.301407,0.965849,-0.940271,-1.21894
3.3383e-06,4.81636e-05,-0.0777976,0.443898,0.577906,-0.436132,0.2955,0.967767,-0.93626,-1.22199
3.3455e-06,4.81849e-05,-0.0862319,0.441775,0.58227,-0.430181,0.289581,0.969649,-0.93224,-1.22503
3.35287e-06,4.82063e-05,-0.0946314,0.439474,0.586574,-0.424186,0.283652,0.971494,-0.928209,-1.22805
3.36041e-06,4.82278e-05,-0.102993,0.436995,0.59082,-0.418149,0.277712,0.973303,-0.924169,-1.23106
3.36812e-06,4.82492e-05,-0.111312,0.434339,0.595005,-0.412069,0.271762,0.975075,-0.920118,-1.23406
3.37599e-06,4.82707e-05,-0.119586,0.431506,0.599131,-0.405947,0.265802,0.976811,-0.916058,-1.23705
3.38403e-06,4.82923e-05,-0.127811,0.428497,0.603195,-0.399784,0.259832,0.97851,-0.911988,-1.24002
3.39224e-06,4.83138e-05,-0.135984,0.425312,0.607199,-0.393581,0.253852,0.980172,-0.907908,-1.24297
3.40061e-06,4.83355e-05,-0.144101,0.421951,0.611141,-0.387338,0.247862,0.981798,-0.903818,-1.24592
3.40915e-06,4.83571e-05,-0.152158,0.418416,0.615021,-0.381056,0.241863,0.983387,-0.899718,-1.24885
3.41786e-06,4.83788e-05,-0.160152,0.414707,0.618839,-0.374735,0.235855,0.984939,-0.895609,-1.25176
3.42673e-06,4.84005e-05,-0.168079,0.410825,0.622595,-0.368376,0.229838,0.986454,-0.89149,-1.25467
3.43576e-06,4.84223e-05,-0.175935,0.406771,0.626287,-0.36198,0.223813,0.987932,-0.887362,-1.25756
3.44497e-06,4.84441e-05,-0.183718,0.402545,0.629915,-0.355547,0.217779,0.989373,-0.883224,-1.26043
3.45433e-06,4.8466e-05,-0.191422,0.398149,0.63348,-0.349078,0.211737,0.990777,-0.879076,-1.2633
3.46387e-06,4.84879e-05,-0.199046,0.393584,0.636981,-0.342574,0.205687,0.992144,-0.874919,-1.26615
3.47356e-06,4.85099e-05,-0.206584,0.388851,0.640417,-0.336034,0.19963,0.993474,-0.870753,-1.26898
3.48342e-06,4.85319e-05,-0.214034,0.383952,0.643788,-0.329461,0.193565,0.994767,-0.866577,-1.2718
3.49344e-06,4.85539e-05,-0.221391,0.378886,0.647093,-0.322855,0.187493,0.996022,-0.862392,-1.27461
3.50363e-06,4.85761e-05,-0.228653,0.373657,0.650333,-0.316215,0.181413,0.997241,-0.858198,-1.27741
3.51398e-06,4.85982e-05,-0.235815,0.368265,0.653507,-0.309544,0.175327,0.998422,-0.853994,-1.28019
3.52449e-06,4.86205e-05,-0.242874,0.362712,0.656615,-0.302841,0.169235,0.999565,-0.849782,-1.28296
3.53516e-06,4.86428e-05,-0.249826,0.356999,0.659656,-0.296107,0.163136,1.00067,-0.84556,-1.28571
3.54599e-06,4.86651e-05,-0.256668,0.351129,0.66263,-0.289343,0.157031,1.00174,-0.841329,-1.28845
3.55698e-06,4.86875e-05,-0.263396,0.345103,0.665537,-0.28255,0.15092,1.00277,-0.837089,-1.29117
3.56813e-06,4.871e-05,-0.270006,0.338923,0.668376,-0.275728,0.144804,1.00377,-0.83284,-1.29389
3.57945e-06,4.87326e-05,-0.276495,0.33259,0.671148,-0.268879,0.138682,1.00472,-0.828581,-1.29658
3.59091e-06,4.87552e-05,-0.282859,0.326108,0.673851,-0.262002,0.132555,1.00564,-0.824315,-1.29927
3.60254e-06,4.87779e-05,-0.289094,0.319477,0.676486,-0.255098,0.126423,1.00652,-0.820039,-1.30194
3.61433e-06,4.88006e-05,-0.295198,0.312701,0.679052,-0.248168,0.120286,1.00737,-0.815754,-1.30459
3.62627e-06,4.88234e-05,-0.301166,0.305781,0.68155,-0.241214,0.114145,1.00818,-0.811461,-1.30724
3.63837e-06,4.88463e-05,-0.306996,0.29872,0.683978,-0.234234,0.107999,1.00895,-0.807158,-1.30986
3.65062e-06,4.88693e-05,-0.312683,0.291521,0.686336,-0.227231,0.10185,1.00968,-0.802847,-1.31248
3.66303e-06,4.88923e-05,-0.318224,0.284186,0.688625,-0.220205,0.0956967,1.01037,-0.798528,-1.31508
3.6756e-06,4.89154e-05,-0.323615,0.276717,0.690844,-0.213157,0.0895399,1.01103,-0.7942,-1.31766
3.68831e-06,4.89386e-05,-0.328854,0.269118,0.692993,-0.206086,0.0833798,1.01165,-0.789863,-1.32023
3.70118e-06,4.89619e-05,-0.333937,0.261391,0.695072,-0.198995,0.0772165,1.01223,-0.785518,-1.32279
3.7142e-06,4.89852e-05,-0.33886,0.253539,0.69708,-0.191884,0.0710504,1.01277,-0.781164,-1.32533
3.72738e-06,4.90087e-05,-0.343621,0.245565,0.699017,-0.184753,0.0648816,1.01328,-0.776802,-1.32786
3.7407e-06,4.90322e-05,-0.348216,0.237473,0.700883,-0.177604,0.0587104,1.01375,-0.772432,-1.33038
3.75418e-06,4.90558e-05,-0.352642,0.229266,0.702678,-0.170436,0.0525371,1.01418,-0.768053,-1.33288
3.7678e-06,4.90795e-05,-0.356895,0.220947,0.704402,-0.163251,0.0463618,1.01457,-0.763666,-1.33536
3.78157e-06,4.91032e-05,-0.360973,0.212519,0.706054,-0.15605,0.0401847,1.01492,-0.759271,-1.33783
3.79549e-06,4.91271e-05,-0.364872,0.203986,0.707635,-0.148832,0.0340062,1.01524,-0.754867,-1.34029
3.80955e-06,4.9151e-05,-0.368591,0.195351,0.709144,-0.1416,0.0278264,1.01552,-0.750456,-1.34273
3.82377e-06,4.91751e-05,-0.372124,0.186619,0.71058,-0.134353,0.0216456,1.01576,-0.746036,-1.34516
3.83812e-06,4.91992e-05,-0.375471,0.177793,0.711945,-0.127093,0.015464,1.01597,-0.741608,-1.34757
3.85262e-06,4.92234e-05,-0.378627,0.168878,0.713238,-0.119819,0.00928177,1.01613,-0.737172,-1.34997
3.86727e-06,4.92477e-05,-0.381591,0.159876,0.714458,-0.112534,0.00309923,1.01626,-0.732729,-1.35235
3.88206e-06,4.92721e-05,-0.384359,0.150792,0.715605,-0.105237,-0.00308343,1.01635,-0.728277,-1.35472
3.89699e-06,4.92966e-05,-0.38693,0.141631,0.716681,-0.0979295,-0.00926597,1.01641,-0.723818,-1.35708
3.91206e-06,4.93212e-05,-0.3893,0.132396,0.717683,-0.090612,-0.0154482,1.01642,-0.719351,-1.35942
3.92727e-06,4.93459e-05,-0.391467,0.123093,0.718613,-0.0832853,-0.0216298,1.0164,-0.714876,-1.36174
3.94262e-06,4.93707e-05,-0.393429,0.113725,0.71947,-0.0759502,-0.0278106,1.01634,-0.710393,-1.36405
3.9581e-06,4.93956e-05,-0.395184,0.104297,0.720254,-0.0686073,-0.0339904,1.01625,-0.705903,-1.36635
3.97373e-06,4.94206e-05,-0.396729,0.0948138,0.720965,-0.0612575,-0.0401689,1.01611,-0.701405,-1.36863
3.98949e-06,4.94456e-05,-0.398063,0.0852801,0.721603,-0.0539015,-0.046346,1.01594,-0.696899,-1.3709
4.00539e-06,4.94708e-05,-0.399183,0.0757008,0.722167,-0.0465401,-0.0525213,1.01573,-0.692386,-1.37315
4.02142e-06,4.94961e-05,-0.400089,0.0660807,0.722659,-0.0391739,-0.0586947,1.01548,-0.687866,-1.37539
4.03759e-06,4.95215e-05,-0.400777,0.0564248,0.723078,-0.0318037,-0.0648659,1.0152,-0.683338,-1.37761
4.05389e-06,4.9547e-05,-0.401248,0.0467382,0.723423,-0.0244303,-0.0710348,1.01488,-0.678802,-1.37982
4.07032e-06,4.95726e-05,-0.401498,0.037026,0.723695,-0.0170544,-0.077201,1.01452,-0.67426,-1.38201
4.08689e-06,4.95984e-05,-0.401527,0.0272934,0.723894,-0.00967684,-0.0833643,1.01412,-0.66971,-1.38419
4.10358e-06,4.96242e-05,-0.401334,0.0175458,0.72402,-0.00229826,-0.0895246,1.01368,-0.665153,-1.38635
4.12041e-06,4.96501e-05,-0.400918,0.00778845,0.724073,0.00508056,-0.0956815,1.01321,-0.660588,-1.3885
4.13736e-06,4.96762e-05,-0.400278,-0.00197325,0.724052,0.0124589,-0.101835,1.0127,-0.656017,-1.39063
4.15445e-06,4.97023e-05,-0.399412,-0.0117338,0.723958,0.0198359,-0.107985,1.01215,-0.651439,-1.39275
4.17166e-06,4.97286e-05,-0.398321,-0.0214877,0.723791,0.027211,-0.11413,1.01157,-0.646853,-1.39485
